SENSOR_ID,LATITUDE,LONGITUDE,TEST, TEST2
1278,10.49043,107.17147,lalala
1278,10.49043,107.17148,lalala
1278,10.49043,107.17148,lalala
1278,10.4904,107.17151,lalala
1278,10.49008,107.17122,lalala
1278,10.49036,107.1703,lalala
1278,10.49127,107.16846,lalala
1278,10.49272,107.16585,lalala
1278,10.4951,107.16253,lalala
1278,10.49808,107.15914,lalala
1278,10.50021,107.15587,lalala
1278,10.50077,107.152,lalala
1278,10.50016,107.14801,lalala
1278,10.49964,107.14371,lalala
1278,10.49967,107.1398,lalala
1278,10.50016,107.13468
1278,10.49981,107.13
1278,10.49987,107.12472
1278,10.499,107.11944
1278,10.49812,107.11452
1278,10.49809,107.1092
1278,10.49827,107.10563
1278,10.49898,107.10324
1278,10.50032,107.09922
1278,10.50157,107.09543
1278,10.50507,107.0931
1278,10.50875,107.09186
1278,10.51321,107.08954
1278,10.51706,107.08658
1278,10.52103,107.08367
1278,10.52569,107.08179
1278,10.52982,107.08077
1278,10.53355,107.07696
1278,10.53774,107.07379
1278,10.54284,107.07238
1278,10.54763,107.07095
1278,10.55187,107.06777
1278,10.55662,107.06513
1278,10.56105,107.06322
1278,10.56362,107.05977
1278,10.56738,107.05705
1278,10.57197,107.05602
1278,10.57623,107.05554
1278,10.57972,107.0553
1278,10.58289,107.05506
1278,10.58615,107.0551
1278,10.5892,107.05517
1278,10.59228,107.05485
1278,10.59566,107.05452
1278,10.59896,107.05474
1278,10.60193,107.05469
1278,10.60547,107.05474
1278,10.60825,107.05568
1278,10.611,107.05672
1278,10.61396,107.057
1278,10.61731,107.05676
1278,10.62041,107.05596
1278,10.62309,107.05481
1278,10.62573,107.05311
1278,10.62976,107.0503
1278,10.6342,107.04823
1278,10.6374,107.04673
1278,10.64155,107.04481
1278,10.6458,107.04286
1278,10.64978,107.04102
1278,10.654,107.03912
1278,10.65755,107.03751
1278,10.66178,107.03552
1278,10.66662,107.03327
1278,10.67119,107.03114
1278,10.67547,107.02913
1278,10.6797,107.02688
1278,10.68324,107.02442
1278,10.68679,107.02195
1278,10.69065,107.01937
1278,10.69475,107.01658
1278,10.69884,107.01378
1278,10.70334,107.0107
1278,10.70752,107.00786
1278,10.7111,107.00542
1278,10.71488,107.00287
1278,10.71832,107.00011
1278,10.72042,106.99904
1278,10.72318,106.99757
1278,10.7269,106.99455
1278,10.73053,106.99068
1278,10.73219,106.98676
1278,10.73474,106.98237
1278,10.73828,106.97912
1278,10.74223,106.97594
1278,10.746,106.97292
1278,10.75016,106.96952
1278,10.75253,106.96702
1278,10.75516,106.9641
1278,10.75888,106.96168
1278,10.76259,106.96012
1278,10.76576,106.95938
1278,10.76919,106.95833
1278,10.77165,106.95786
1278,10.77459,106.95796
1278,10.7774,106.95805
1278,10.78019,106.95772
1278,10.78238,106.9569
1278,10.78429,106.95615
1278,10.78671,106.95518
1278,10.78925,106.95417
1278,10.79167,106.95324
1278,10.79414,106.95224
1278,10.79645,106.95126
1278,10.79892,106.95015
1278,10.8019,106.94895
1278,10.80618,106.94707
1278,10.81088,106.94508
1278,10.81428,106.94407
1278,10.81847,106.94284
1278,10.82221,106.94145
1278,10.82594,106.93948
1278,10.8301,106.93731
1278,10.83025,106.93723
1278,10.83374,106.93543
1278,10.8362,106.93414
1278,10.83652,106.93464
1278,10.83687,106.93519
1278,10.83706,106.93493
1278,10.83707,106.93492
1278,10.83707,106.9349
1278,10.83706,106.93491
1278,10.83707,106.93491
1278,10.83707,106.93491
1278,10.83707,106.93491
1278,10.83708,106.93491
1278,10.83708,106.93491
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83708,106.93492
1278,10.83707,106.93492
1278,10.83707,106.93493
1278,10.83708,106.93493
1278,10.83707,106.93493
1278,10.83707,106.93493
1278,10.83707,106.93493
1278,10.83707,106.93493
1278,10.83706,106.93493
1278,10.83706,106.93493
1278,10.83706,106.93493
1278,10.83706,106.93493
1278,10.83706,106.93492
1278,10.83706,106.93492
1278,10.83706,106.93492
1278,10.83706,106.93492
1278,10.83706,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83705,106.93492
1278,10.83692,106.9345
1278,10.83711,106.93367
1278,10.83943,106.9319
1278,10.84214,106.92971
1278,10.84617,106.92936
1278,10.85169,106.92886
1278,10.85538,106.92774
1278,10.85872,106.92654
1278,10.8606,106.92559
1278,10.86066,106.92556
1278,10.86279,106.92428
1278,10.86575,106.92259
1278,10.86912,106.91963
1278,10.87141,106.91537
1278,10.873,106.91159
1278,10.87532,106.90973
1278,10.87959,106.90766
1278,10.8824,106.90505
1278,10.8837,106.90368
1278,10.885,106.90221
1278,10.88646,106.90014
1278,10.88731,106.89899
1278,10.88761,106.89942
1278,10.88837,106.90042
1278,10.88948,106.90187
1278,10.89083,106.90379
1278,10.89233,106.90567
1278,10.89355,106.90726
1278,10.89487,106.90903
1278,10.89637,106.91109
1278,10.89806,106.91325
1278,10.89911,106.91584
1278,10.89942,106.91814
1278,10.90005,106.91996
1278,10.90168,106.922
1278,10.90253,106.92451
1278,10.90482,106.92523
1278,10.9075,106.92597
1278,10.90889,106.92835
1278,10.91002,106.93088
1278,10.91188,106.93298
1278,10.91188,106.93298
1278,10.91337,106.93516
1278,10.91506,106.93699
1278,10.91636,106.93943
1278,10.91694,106.94234
1278,10.91646,106.94477
1278,10.91705,106.94699
1278,10.91878,106.94686
1278,10.922,106.94696
1278,10.92557,106.94722
1278,10.92919,106.9475
1278,10.93254,106.94774
1278,10.93559,106.94799
1278,10.93818,106.94855
1278,10.94059,106.94953
1278,10.94343,106.95067
1278,10.9463,106.95187
1278,10.948,106.95248
1278,10.95,106.95291
1278,10.95115,106.95312
1278,10.95368,106.95355
1278,10.95603,106.95401
1278,10.95757,106.95456
1278,10.95881,106.95501
1278,10.95932,106.95471
1278,10.95951,106.95439
1278,10.9596,106.95425
1278,10.95961,106.95417
1278,10.95979,106.95362
1278,10.96007,106.95277
1278,10.96016,106.95221
1278,10.96027,106.951
1278,10.96035,106.94999
1278,10.96052,106.94909
1278,10.9609,106.94799
1278,10.9622,106.94822
1278,10.96394,106.949
1278,10.96622,106.95037
1278,10.96822,106.95165
1278,10.96974,106.95289
1278,10.97127,106.95413
1278,10.97161,106.95368
1278,10.97163,106.95366
1278,10.97255,106.95241
1278,10.97448,106.95037
1278,10.97588,106.94951
1278,10.97764,106.95073
1278,10.97769,106.95092
1278,10.97769,106.95093
1278,10.97768,106.95093
1278,10.97768,106.95093
1278,10.97768,106.95094
1278,10.97816,106.95119
1278,10.97802,106.95104
1278,10.97658,106.95003
1278,10.9751,106.94963
1278,10.97346,106.95154
1278,10.97147,106.95386
1278,10.97032,106.95337
1278,10.96856,106.95193
1278,10.96635,106.95045
1278,10.96449,106.94931
1278,10.96259,106.94831
1278,10.96093,106.94795
1278,10.96108,106.94695
1278,10.96169,106.94493
1278,10.9623,106.94274
1278,10.96292,106.94066
1278,10.96353,106.9387
1278,10.96433,106.93668
1278,10.96502,106.93494
1278,10.96555,106.93314
1278,10.96592,106.93079
1278,10.96571,106.92857
1278,10.9654,106.92605
1278,10.96536,106.92355
1278,10.96578,106.92121
1278,10.96615,106.91892
1278,10.96651,106.91661
1278,10.96687,106.91438
1278,10.96717,106.91248
1278,10.96756,106.91026
1278,10.96779,106.90892
1278,10.96803,106.90729
1278,10.96813,106.9066
1278,10.96809,106.90514
1278,10.96802,106.90474
1278,10.96779,106.90372
1278,10.96775,106.90361
1278,10.96753,106.90242
1278,10.96777,106.90089
1278,10.9683,106.89946
1278,10.96903,106.89751
1278,10.96991,106.89535
1278,10.97044,106.89377
1278,10.97052,106.89315
1278,10.97007,106.89132
1278,10.96847,106.88911
1278,10.9667,106.88679
1278,10.9648,106.88421
1278,10.96252,106.88198
1278,10.96078,106.88036
1278,10.9582,106.87782
1278,10.95616,106.87587
1278,10.95426,106.87404
1278,10.9525,106.87255
1278,10.95163,106.87192
1278,10.95127,106.8717
1278,10.95128,106.87169
1278,10.95043,106.8711
1278,10.94751,106.86931
1278,10.9441,106.86841
1278,10.94123,106.86832
1278,10.93978,106.86813
1278,10.93786,106.8683
1278,10.93478,106.86823
1278,10.93222,106.86819
1278,10.9304,106.86815
1278,10.92884,106.86814
1278,10.92822,106.86806
1278,10.92609,106.86757
1278,10.92378,106.86645
1278,10.92108,106.86405
1278,10.91808,106.861
1278,10.91487,106.85777
1278,10.91175,106.85462
1278,10.90887,106.85169
1278,10.90669,106.84948
1278,10.90589,106.84835
1278,10.90463,106.84714
1278,10.90316,106.84405
1278,10.90232,106.84131
1278,10.90105,106.83784
1278,10.89982,106.83471
1278,10.89882,106.83184
1278,10.89782,106.82909
1278,10.89653,106.82655
1278,10.89398,106.82389
1278,10.89086,106.8216
1278,10.88772,106.81933
1278,10.88449,106.81693
1278,10.88449,106.81693
1278,10.8816,106.8148
1278,10.87987,106.81352
1278,10.87799,106.81214
1278,10.87622,106.81082
1278,10.87432,106.80944
1278,10.87368,106.8089
1278,10.87278,106.80832
1278,10.87073,106.80682
1278,10.86848,106.80477
1278,10.86694,106.80278
1278,10.86543,106.8003
1278,10.86396,106.79772
1278,10.86178,106.79408
1278,10.85975,106.79071
1278,10.85825,106.78814
1278,10.85692,106.78622
1278,10.85603,106.78451
1278,10.8546,106.78207
1278,10.8534,106.78
1278,10.85244,106.77837
1278,10.85145,106.77674
1278,10.8504,106.77514
1278,10.84971,106.77438
1278,10.84971,106.77439
1278,10.84918,106.77387
1278,10.84723,106.77252
1278,10.84381,106.77057
1278,10.8398,106.76832
1278,10.8361,106.76618
1278,10.83317,106.76451
1278,10.82883,106.76211
1278,10.82671,106.76092
1278,10.82442,106.75963
1278,10.8213,106.75848
1278,10.81977,106.75819
1278,10.81975,106.75818
1278,10.81753,106.75777
1278,10.81392,106.75707
1278,10.81392,106.75707
1278,10.81059,106.75643
1278,10.80811,106.75539
1278,10.80612,106.75359
1278,10.804,106.75344
1278,10.80126,106.75321
1278,10.79679,106.75234
1278,10.79332,106.75172
1278,10.79263,106.75158
1278,10.79264,106.75158
1278,10.79062,106.75128
1278,10.78801,106.75015
1278,10.78671,106.75047
1278,10.78415,106.75256
1278,10.78102,106.75529
1278,10.77702,106.75863
1278,10.7734,106.76194
1278,10.77293,106.76656
1278,10.77287,106.77022
1278,10.77202,106.77236
1278,10.7701,106.77467
1278,10.76837,106.7736
1278,10.76595,106.77112
1278,10.7635,106.7681
1278,10.76122,106.7657
1278,10.76023,106.76469
1278,10.76019,106.76465
1278,10.75893,106.76361
1278,10.75731,106.76196
1278,10.75548,106.76021
1278,10.75381,106.75859
1278,10.75184,106.75663
1278,10.75004,106.75456
1278,10.74828,106.75141
1278,10.7464,106.74754
1278,10.74456,106.7438
1278,10.74222,106.73902
1278,10.74025,106.73507
1278,10.73843,106.73173
1278,10.73738,106.73039
1278,10.73553,106.73074
1278,10.73273,106.7313
1278,10.73045,106.73206
1278,10.72777,106.73302
1278,10.72519,106.73432
1278,10.72285,106.73557
1278,10.72009,106.73664
1278,10.71715,106.7368
1278,10.71464,106.73692
1278,10.71442,106.73689
1278,10.71272,106.73702
1278,10.71045,106.73713
1278,10.70798,106.73733
1278,10.70568,106.73748
1278,10.7042,106.73791
1278,10.70211,106.73821
1278,10.70022,106.73839
1278,10.698,106.73897
1278,10.69575,106.73978
1278,10.69347,106.74055
1278,10.69102,106.74144
1278,10.68866,106.74227
1278,10.68689,106.74343
1278,10.68478,106.74492
1278,10.6826,106.74642
1278,10.68074,106.74772
1278,10.67954,106.7503
1278,10.67856,106.75288
1278,10.49043,107.17147,lalala
1278,10.49043,107.17148,lalala
1278,10.49043,107.17148,lalala
1278,10.4904,107.17151,lalala
1278,10.49008,107.17122,lalala
1278,10.49036,107.1703,lalala
1278,10.49127,107.16846,lalala
1278,10.49272,107.16585,lalala
1278,10.4951,107.16253,lalala
1278,10.49808,107.15914,lalala
1278,10.50021,107.15587,lalala,lalala2
1278,10.50077,107.152,lalala,lalala2
1278,10.50016,107.14801,lalala,lalala2
1278,10.49964,107.14371,lalala,lalala2
1278,10.49967,107.1398,lalala,lalala2
